what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408629930593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408629932648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408629932704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408629941522
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408629942208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408629954808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408629955127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408629956780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408629959606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408629959928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408629961143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408629964143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408629964392
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408629965315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408629969079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408629970951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408629970999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408629981394
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408629982685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408629986748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408629988177
