what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408341477638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408341478007
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408341505591
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1408341513477
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408341513717
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408341513747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408341524032
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408341525554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408341538107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408341813482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408341854710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408341858473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408341862056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408341899777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408341922872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408341983373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342034310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342118143
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1408342122583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408342122767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342124131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342125555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342125656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342127327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342127347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342128434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342133218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342137623
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408342139748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342140204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342141404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342147178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408342152571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408342157858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342159248
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1408342165201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342171846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342172341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342173102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342173412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342173819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342175873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342178408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342185387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342186488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342188224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342267157
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408342269054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342270770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342272863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342272904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342277279
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408342280571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342296854
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1408342301387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342305811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342306160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342306536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342306950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342307267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342307634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342309949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342317490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408342318707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342321130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342322844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342322925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342324436
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408342326528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408342337754
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408342338978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342340491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342344828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342344879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342376572
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408342378096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408342379275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342379614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408342385935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408342386717
