what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946854720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401946859509
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1401946862074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946863146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946863387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401946866574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401946867500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946869749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946874560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946883374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946889664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946891978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946893133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946894058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946895744
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401946897766
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401946898096
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401946898131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1401946908713
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401946910956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401946911458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946911774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946913842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1401946915289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401946917086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946918210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946919569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946921351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946923908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946926998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946928067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946930334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946937095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1401946937618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1401946938957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946942691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946973046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946975559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946977676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401946988868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401946993612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946994152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401946996747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401947147037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401947148275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401947157997
